Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
bcc2db3e-8c25-4eb6-ad47-bff8673ae6c4,CDYM27435149286327,2025-10-01 00:42:30,574.67,"Ewing, Evans and Ritter",Credit,Utilities,,USA,E-Wallet,45,Male,Human resources officer,56078.93,19915.79,Pending,Yes,False,395,Establish reveal meeting on vote news.
b34a9ca7-16e8-4b64-9d22-8d4bf2ccac3a,AGGD37587807767758,2025-10-01 00:55:30,3241.08,"Johnson, Chavez and Stone",Debit,Healthcare,San Jose,USA,Cash,70,Others,Industrial buyer,140449.71,15763.23,Failed,Yes,True,336,Good huge thought ago.
2bcd6186-9c2e-464d-a141-441acf1c77a5,DULO71807492239665,2025-10-01 01:36:18,4596.75,Leach Group,Debit,Healthcare,,USA,E-Wallet,62,Male,Corporate treasurer,131159.51,4837.51,Failed,No,True,159,First try look.
34442acc-2f73-4a94-a379-658d494c47e9,GVRX75189534297039,2025-10-01 01:41:07,1216.11,Burgess-Green,Credit,Transport,,USA,Cash,55,Others,,62978.48,10912.11,Failed,No,True,375,Perhaps authority behind people say police everything.
8a8f98db-2627-4046-b9f9-0229a92e6869,AOTS14937191045141,2025-10-01 01:55:29,3357.17,"Harris, King and Liu",Credit,Fitness,Phoenix,USA,Online Transfer,31,Female,Dramatherapist,93273.18,18502.64,Success,Yes,False,102,Must benefit put there others drug marriage.
ef05d951-0d8f-4eeb-ab90-1b5c2acbf942,BDZC54033596900705,2025-10-01 01:58:41,5403.52,Thompson and Sons,Debit,Transport,Houston,USA,Credit Card,64,Male,Patent examiner,34824.17,7471.98,Failed,No,True,404,
69684a1d-5f4e-46ab-8d3c-91042e742405,DKKR49738400811052,2025-10-01 02:19:21,3291.1,Gordon Ltd,Credit,Clothing,San Jose,USA,Debit Card,40,Female,Medical illustrator,90539.19,12186.96,Pending,No,False,469,Across sure figure will seek.
71f872d0-8301-4973-b6bb-7807d0d1e519,UVGL47286399624023,2025-10-01 03:26:43,4926.23,Martinez-Pena,Credit,Entertainment,Los Angeles,USA,E-Wallet,44,Male,Freight forwarder,88727.02,17429.47,Failed,No,False,407,Western pattern certainly left agree central save.
a3da2809-9296-4431-9414-3d77b6149a34,HUHL21970640641231,2025-10-01 03:59:24,502.06,Rubio PLC,Credit,Education,San Jose,USA,Cash,60,Male,Naval architect,110911.09,6117.9,Pending,No,False,155,Small decision staff question financial walk three end.
32d9a2ae-30c3-4288-88eb-322674ac31a7,DBTB74447939117174,2025-10-01 04:56:48,4787.94,"Horn, Spencer and Wells",Credit,Housing,Chicago,USA,Debit Card,20,Male,Health and safety adviser,124459.28,3541.04,Failed,Yes,True,107,Likely page according away reduce take.
