Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
c6dc7d61-c18a-4a18-8a03-ebce69838d09,HEEJ81554203403010,2025-07-01 00:34:11,5044.79,Powell LLC,Credit,Electronics,San Jose,USA,E-Wallet,63,Others,"Sales professional, IT",108210.18,14879.64,Success,No,True,288,His remain all shoulder claim nice.
2bc5c64f-f5aa-467e-91e1-26fcf2a6adf9,LSLO35410577250402,2025-07-01 00:35:12,2474.18,"Duran, Carroll and Morris",Credit,Clothing,Philadelphia,USA,Online Transfer,35,Others,Chief Technology Officer,126008.17,693.94,Failed,No,False,335,What tend expect wait.
ebf11b3c-fa9e-4e75-848d-7dc97d22db7e,ZTPK10906519407234,2025-07-01 00:42:28,1106.98,"Miller, Skinner and Ramirez",Debit,Savings,Houston,USA,E-Wallet,23,Male,"Therapist, speech and language",136174.55,17060.77,Success,No,True,53,Safe hospital must half role.
5ab6c940-ceca-48ff-8cc6-e7edfd39f39d,OWXL37644512562220,2025-07-01 01:12:28,1156.52,"Harvey, Brady and Ford",Credit,Clothing,New York,USA,Debit Card,38,Others,Web designer,124450.17,14624.47,Pending,No,True,72,Car painting young quality.
4045b680-ef1a-4426-b6a2-757a07873fa0,WMHK30597025512827,2025-07-01 02:03:11,2069.63,Bryan Inc,Debit,Savings,Phoenix,USA,Cash,59,Male,Senior tax professional/tax inspector,62038.12,8357.73,Success,No,True,72,
5d08371d-782b-4c3b-a3e4-753b6cf1370b,KDPK86373533270289,2025-07-01 02:29:01,4251.86,Williams-Knox,Debit,Savings,Los Angeles,USA,E-Wallet,36,Male,Corporate treasurer,123776.24,14215.4,Failed,No,True,429,By tree course course already door.
d85f456d-063e-4ced-a7ab-7fbc20bc6d57,HRMH18634555470607,2025-07-01 03:40:35,292.78,Mitchell-Young,Credit,Travel,New York,USA,Online Transfer,51,Others,"Programmer, multimedia",144912.1,16866.63,Success,Yes,False,130,Court paper at night prevent level impact.
949aa2f9-d07d-475a-abcf-19a49440152c,VHVJ03627562952242,2025-07-01 04:09:12,4199.76,Carlson Inc,Credit,Housing,Chicago,USA,Credit Card,44,Female,Geographical information systems officer,110698.24,8949.5,Success,No,False,262,Play feeling first street.
eb56d9f9-c1e6-4798-acb9-28a009e8f624,KRZN67292990722679,2025-07-01 04:10:13,3927.24,Lee Inc,Debit,Education,Dallas,USA,Debit Card,26,Female,Geoscientist,117652.18,13396.8,Failed,Yes,True,355,Agree person although citizen.
2160a84d-70eb-43f3-ab22-1b021e8c8a53,WSEA54888507325791,2025-07-01 04:30:29,980.81,Mendoza-Kelley,Credit,Entertainment,Dallas,USA,Debit Card,20,Male,Music therapist,126443.05,16515.18,Failed,No,False,343,Together mouth last teach which sport serve.
0caa6e61-09e8-44b9-b8aa-0c8f0a6091d7,JPMP44531386782362,2025-07-01 04:57:44,844.73,"Brown, Jones and Le",Credit,Healthcare,Philadelphia,USA,E-Wallet,51,Others,"Runner, broadcasting/film/video",137480.69,12759.71,Pending,Yes,True,120,Maybe lot sure value age.
aef897c9-316a-4dba-8ad2-dae06ce0f764,VRWH15307079190487,2025-07-01 05:00:05,3465.47,Young Inc,Credit,Healthcare,Chicago,USA,Online Transfer,53,Male,Publishing copy,99512.43,17055.9,Success,No,True,18,Large body her argue once identify.
7c5912b4-0b7a-44a3-a89a-25362359f85e,WGGG16792664030750,2025-07-01 06:01:57,3865.45,Stephens and Sons,Credit,Shopping,Houston,USA,Online Transfer,45,Female,"Geologist, wellsite",28803.9,16861.19,Failed,Yes,True,161,Itself seek short clear reality throughout deep.
e7463773-1ce7-4f06-9359-32189949104c,RDYL48361153833664,2025-07-01 06:08:06,4246.43,White-Rice,Credit,Grocery,San Diego,USA,Credit Card,43,Male,"Journalist, magazine",31085.25,10414.96,Pending,No,False,22,Relate sound themselves newspaper.
a7c07759-af2b-4671-a5e6-ecd3ba902002,NEOO67469588194687,2025-07-01 07:07:23,5332.03,Williams PLC,Debit,Electronics,Dallas,USA,E-Wallet,68,Female,Actor,70761.47,7861.96,Pending,No,False,40,Staff difficult for vote alone.
10b71d43-5038-4400-9632-46f3b20c649a,KESY38210628685210,2025-07-01 07:14:43,854.78,Marshall Group,Debit,Clothing,New York,USA,E-Wallet,37,Female,Market researcher,103724.43,10272.03,Failed,Yes,False,86,Only perhaps gun why.
3a08ef10-af7e-475a-a760-36b20cad2387,XMQQ14499080358624,2025-07-01 07:21:29,1552.5,Church-Lutz,Debit,Savings,Philadelphia,USA,Credit Card,25,Others,Naval architect,67048.55,4338.52,Pending,No,False,140,Opportunity name food remember avoid.
22862aff-37b1-48e1-b90e-7a165953f98b,QDCG53739652729598,2025-07-01 07:33:56,1611.79,Perez-Thornton,Credit,Education,San Diego,USA,Debit Card,68,Female,Minerals surveyor,58867.09,9348.5,Success,Yes,True,482,Activity quite beautiful order method personal off.
b66b29bf-21a5-4554-b32c-cf76c4cd1b85,RFGT73278602849635,2025-07-01 07:52:02,2261.9,Shaw and Sons,Credit,Shopping,Los Angeles,USA,Cash,35,Others,,79291.26,16331.87,Success,No,False,18,Spring one reach guy physical close common.
ca8fdd22-54c5-4bd8-9e78-adba3209a42e,FBOV80282739809988,2025-07-01 10:53:08,776.17,Lambert LLC,Credit,Entertainment,Dallas,USA,Online Transfer,63,Female,Telecommunications researcher,130773.02,7174.37,Pending,No,False,391,Past sound computer.
a9c41f6d-2909-4bcc-95b2-4fef59e7acf5,GVRL47872681931922,2025-07-01 11:17:57,2613.82,Green PLC,Debit,Healthcare,Los Angeles,USA,E-Wallet,33,Others,Equality and diversity officer,66234.03,8957.6,Failed,Yes,False,364,Environment remain itself expert establish sure whole.
85ada7a2-6669-4ec3-b451-3942f2a42b66,BZKA24090508345037,2025-07-01 12:17:17,2841.66,"Wilson, Hernandez and Smith",Credit,Savings,Houston,USA,Debit Card,47,Female,Counselling psychologist,26265.64,10689.13,Success,No,True,316,Identify magazine could.
f1c6b339-3eb6-4519-bbcd-e1b168b4161b,HTPI26085502625991,2025-07-01 13:05:55,3684.94,Brewer PLC,Credit,Electronics,San Antonio,USA,Online Transfer,39,Female,"Designer, multimedia",57442.79,4582.44,Pending,Yes,True,450,
c7c74d60-5992-4a67-ba20-7b369d9f644c,BZNA22525531341762,2025-07-01 14:48:50,297.8,Ingram LLC,Debit,Education,Dallas,USA,Credit Card,69,Others,"Programmer, systems",59596.33,4972.99,Success,No,True,85,Kid need front final.
124d1d4a-1cba-423d-bba9-3af58ee08dba,REJA84752835999400,2025-07-01 15:17:51,1388.25,Dillon-Hines,Credit,Transport,Chicago,USA,E-Wallet,18,Male,Occupational hygienist,49891.62,18390.29,Pending,No,True,481,Three movement pressure more.
59e20962-e3d5-4644-8b8a-52ae51eb652a,MYFB17111423081837,2025-07-01 15:35:28,1804.95,Barton PLC,Debit,Clothing,San Diego,USA,Debit Card,54,Male,Air traffic controller,82121.86,13747.72,Pending,No,False,140,Full religious with out trouble reveal.
8b51f1c4-f096-4c81-90c9-61e5c79604e2,AGFO18875875098020,2025-07-01 16:51:27,1716.04,Walters-Gonzalez,Debit,Electronics,Houston,USA,Debit Card,49,Others,Tax inspector,87487.18,3829.24,Failed,No,True,251,Mention indicate try argue part strategy know grow.
5d49febb-2c5b-49f6-8ae8-3a40cbe8a022,TWRN02757454492054,2025-07-01 18:33:00,666.56,Ortiz-Chapman,Credit,Food,San Jose,USA,Cash,70,Others,Archivist,142806.39,10359.78,Success,Yes,False,371,Hospital end coach author under simple what.
64ae91f6-f867-444a-920b-5871d305240f,DPNT99590530443197,2025-07-01 18:43:13,1660.07,Ward Inc,Credit,Travel,Chicago,USA,Cash,33,Female,Immigration officer,121155.25,5331.42,Pending,Yes,True,274,According direction civil.
b09adc49-caa8-45ea-b168-26a39c50e3a2,UZWY81573664096801,2025-07-01 21:22:33,5410.67,Mitchell-Barnes,Credit,Travel,San Diego,USA,Debit Card,57,Others,Counsellor,64607.96,5357.64,Success,No,True,159,Herself smile maybe night source.
c0f258dd-52b5-4702-b6b6-fd56a89aa33a,QRDR93046163881687,2025-07-01 22:38:48,1396.64,Ward-Kelley,Debit,Entertainment,San Diego,USA,Online Transfer,27,Others,Sports therapist,114459.48,4615.5,Pending,Yes,False,143,Shoulder statement property statement movie.
4cd60a95-7a1e-489e-8c6f-7b203b20ed0c,OIXI24383739007136,2025-07-02 00:27:42,3320.34,"Gentry, Nguyen and Chavez",Debit,Education,Houston,USA,Credit Card,50,Male,Race relations officer,100325.24,18685.32,Success,Yes,True,444,Significant occur none choose reduce professor lot.
e583627c-9219-4fd3-bbd1-71d3d4c4ce47,DQHX44251180954551,2025-07-02 02:01:07,2890.05,Carson Group,Credit,Transport,Philadelphia,USA,Credit Card,35,Others,Electrical engineer,105888.01,2594.95,Success,Yes,True,446,Physical friend huge I.
32ba9325-7020-4fc9-a7e2-eb71fae8b1df,DAZE13125129311005,2025-07-02 02:26:39,4146.59,Parker LLC,Debit,Education,,USA,Debit Card,55,Male,Chemical engineer,118411.67,4144.46,Pending,Yes,False,359,Successful fund protect fine huge challenge.
6423daee-946a-4961-ac8d-2b9f77d1d49d,ZRID70870145065804,2025-07-02 03:16:06,4300.0,Hull-Espinoza,Credit,Food,Philadelphia,USA,E-Wallet,39,Male,Community development worker,60598.08,12425.61,Success,Yes,True,468,Morning different worker wrong law from lot contain.
c6156f9c-d7d9-4323-b8b0-97eb3102dc2c,ZNNW52548374417158,2025-07-02 03:16:09,382.28,"Downs, Murray and Erickson",Credit,Travel,Phoenix,USA,E-Wallet,43,Male,Risk manager,21251.41,3271.01,Success,Yes,False,483,Modern late write.
75f4ee20-5d4e-44ef-9212-bec84979a35f,KUZR54739893016127,2025-07-02 03:16:57,611.3,"Ruiz, Johnson and Ray",Debit,Utilities,Houston,USA,E-Wallet,26,Others,Youth worker,71074.01,7652.73,Failed,Yes,True,35,Service difference able.
3d596db9-869e-45d1-971b-0e1a6e01c5bf,AGGD37587807767758,2025-07-02 03:27:47,3241.08,"Johnson, Chavez and Stone",Debit,Healthcare,,USA,Cash,70,Others,Industrial buyer,140449.71,15763.23,Failed,Yes,True,336,Good huge thought ago.
