Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
05664910-80a0-45f6-9dd3-b89f15a21299,YKJO77745925412387,2023-11-01 00:08:16,4760.59,Garcia-Guerrero,Credit,Housing,Dallas,USA,Online Transfer,45,Female,Physiological scientist,109213.54,5096.3,Success,Yes,True,152,Week move thank.
8039ef06-48be-45e1-9e4f-0643e8d7451b,FZIU37795076557374,2023-11-01 00:15:57,3545.03,"Michael, Warren and Fletcher",Credit,Food,San Jose,USA,Online Transfer,47,Others,Civil Service fast streamer,78113.66,17342.99,Pending,Yes,True,212,Support chance take statement family development.
b8924f6f-e72c-4d09-9dbe-533fdc314f73,WCSR01106382244326,2023-11-01 00:17:32,5059.35,Bates and Sons,Credit,Clothing,Chicago,USA,Online Transfer,30,Male,"Accountant, chartered certified",68388.99,8055.69,Success,No,True,74,Nothing provide recognize wish know yet mean stock.
d9201309-d8f1-4de2-b067-8fde909f5723,HTWF38520232091401,2023-11-01 00:25:47,4286.41,"Wilson, Yates and Johnson",Credit,Education,Houston,USA,E-Wallet,55,Female,Energy manager,55643.35,13628.26,Pending,No,True,435,Than baby sense knowledge any cut the.
d944148a-2293-4bda-a578-c673216ca2d1,MAGE66251031530870,2023-11-01 01:27:38,101.0,Smith-Armstrong,Credit,Electronics,Los Angeles,USA,Online Transfer,38,Female,"Scientist, clinical (histocompatibility and immunogenetics)",122112.46,6915.98,Success,No,True,489,Down whole politics.
4ee6514a-f048-4bfe-a335-283d3c263c87,OUBJ55300173141272,2023-11-01 01:39:58,5075.34,"Barker, Johnson and Miller",Credit,Education,Chicago,USA,Debit Card,66,Others,Garment/textile technologist,47518.78,1387.37,Failed,No,False,263,Daughter stay example.
86668a33-7e61-493f-8d61-0451c3f5a506,PSSB32384819500015,2023-11-01 03:31:48,2132.24,"Ramirez, Rodriguez and Armstrong",Debit,Utilities,Houston,USA,Online Transfer,62,Others,"Programmer, multimedia",136103.19,15367.57,Pending,Yes,False,189,Shoulder road run little its north.
6d9bb9c8-a993-413e-bcbc-ebe8f861aebe,DOBF62458522431672,2023-11-01 03:47:54,1555.64,Brown PLC,Debit,Utilities,Dallas,USA,Credit Card,23,Male,"Administrator, education",33759.96,476.93,Success,No,True,475,Magazine reality share office doctor management outside official.
cb544d54-6a03-4182-aa56-0e1f9a1b425f,QVZH03253695255876,2023-11-01 04:14:35,4610.4,Patterson Inc,Debit,Education,Houston,USA,Cash,32,Others,"Surveyor, rural practice",134656.12,4047.66,Failed,No,True,291,Center happen government child clearly of.
ab549064-21e2-49b0-b5f6-20719af6efa5,IJNT43074982097681,2023-11-01 04:17:19,1903.96,Patrick LLC,Debit,Transport,Philadelphia,USA,Credit Card,36,Others,"Scientist, research (maths)",58223.37,9450.81,Pending,No,True,280,Suffer get former industry score.
00fe9dc4-a98c-4c2a-9741-4d5017cda5ee,CHPE42046535217057,2023-11-01 06:45:55,3894.45,Anderson Group,Debit,Clothing,,USA,Cash,63,Others,"Doctor, general practice",95443.4,14041.71,Pending,Yes,True,102,Someone less draw consumer.
d8099ba1-3497-4221-ba58-1496481c3e5e,VCUI10452887646880,2023-11-01 07:19:09,3126.16,Bell-Harris,Debit,Food,Philadelphia,USA,E-Wallet,22,Female,"Social research officer, government",37725.89,19012.91,Failed,No,True,285,Appear back recent rock build.
d59a542d-4c28-4a6e-a804-fa5f2d08801b,UMMR00027313726512,2023-11-01 07:41:30,4891.49,"Davidson, Krause and Diaz",Debit,Electronics,Houston,USA,Online Transfer,34,Male,Secretary/administrator,139262.17,5269.71,Failed,Yes,True,181,Under address late since.
a68d6a36-7d52-40cd-9f40-ab2fee01d4ac,EKXM80656259045990,2023-11-01 09:21:34,1744.55,Wells Group,Debit,Travel,Chicago,USA,Online Transfer,62,Male,"Education officer, museum",24565.98,16712.61,Pending,No,True,44,Especially far east seek take speech bag.
ecf3df7e-fe32-46dd-b070-2f4bae9f35cd,KAWC52800648615779,2023-11-01 10:03:38,863.88,Castaneda-Fry,Debit,Travel,Houston,USA,Credit Card,45,Others,Glass blower/designer,122133.34,7147.01,Success,Yes,False,353,Follow Congress sit science manage chair save ago.
40828b0a-87be-4669-b8da-fe76ca492154,ENPG71107068686464,2023-11-01 10:08:56,2380.12,Baker LLC,Credit,Grocery,Los Angeles,USA,Credit Card,32,Female,"Biochemist, clinical",69685.68,8234.12,Failed,Yes,True,52,Movie inside avoid clear successful.
7741285e-c395-45eb-bd24-5c66bb1edabf,EXWM08853298734011,2023-11-01 10:15:14,465.42,"Stevens, Thomas and Allen",Debit,Food,San Diego,USA,Credit Card,45,Male,"Education officer, museum",31543.28,9799.57,Pending,Yes,True,487,Official give education summer.
3e92ea11-4127-480b-a36b-7e0597995352,KIVA39098468560669,2023-11-01 10:16:36,1381.13,"Phillips, Williams and Gould",Credit,Grocery,,USA,Debit Card,41,Others,Lobbyist,66819.91,2107.27,Pending,Yes,False,84,Risk according stock base three up.
8a5b7416-31f7-4b55-9225-d469729d035d,ZYYH18708633445397,2023-11-01 11:24:30,1506.48,Bolton-Andersen,Credit,Shopping,Philadelphia,USA,E-Wallet,31,Female,Multimedia specialist,84586.23,5972.55,Failed,Yes,False,131,
dd6a120d-481c-47ef-b6fe-366b153b510b,UURD93768418471462,2023-11-01 11:58:31,3094.17,"Douglas, Lane and Burgess",Credit,Travel,San Jose,USA,E-Wallet,37,Male,"Pilot, airline",43528.1,16226.12,Success,No,True,451,Try against opportunity.
85a3080f-c83b-4ca8-9f87-91ca2916e92f,SOQK75232661038211,2023-11-01 12:43:09,283.73,Jones-Miller,Debit,Healthcare,Los Angeles,USA,Online Transfer,44,Male,"Engineer, water",80054.74,2162.71,Failed,Yes,True,376,Case live I morning job whom look.
