Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
a2a8d582-cbf8-4cef-85fa-3f3f624c36b2,BZJQ99401851496873,2024-08-01 00:10:23,1492.96,Turner-Oliver,Debit,Travel,Philadelphia,USA,Debit Card,26,Male,Legal executive,84182.37,13602.79,Pending,Yes,False,174,Their word human decade wind ready.
15280788-4ced-45e6-8a85-8d3af1533051,WKES88322012560832,2024-08-01 00:22:21,5101.63,Lopez Inc,Credit,Transport,San Antonio,USA,Online Transfer,20,Male,Brewing technologist,76472.2,5811.35,Pending,No,True,276,Century against whose.
60191cd7-9e17-48bd-8331-a8546191b0de,JSJR02989088819664,2024-08-01 00:37:59,1788.37,"Fernandez, Waters and Smith",Debit,Clothing,San Antonio,USA,Cash,27,Female,Advertising account executive,45291.15,4162.87,Failed,Yes,False,255,Ten huge recently heart.
acd3dd05-f21b-4132-85e5-ff93ded1b5c5,PTFY14990108616479,2024-08-01 00:54:05,2896.28,"Adams, Franklin and Mcconnell",Credit,Education,San Diego,USA,Debit Card,39,Others,Brewing technologist,126361.03,12525.81,Failed,No,False,329,Place part billion clear design later couple.
658add4a-811e-40b1-b34e-06ce8fe3a74e,TIKF37597953192600,2024-08-01 00:54:56,3702.33,Martin-Miller,Debit,Electronics,San Antonio,USA,Debit Card,19,Female,Gaffer,37121.38,12212.44,Pending,Yes,True,310,Take door ten appear defense without notice.
c4a10630-a3a7-40dd-9d24-73e4242d81a4,NBPR33594822452488,2024-08-01 01:10:38,5250.76,"Rodriguez, Hanna and Morris",Debit,Fitness,San Jose,USA,Credit Card,62,Female,,36727.15,14302.25,Failed,No,False,314,For his physical court difference.
ed3036bc-5c65-4c90-bf06-4d433c0dd6b2,KNWT83649509262897,2024-08-01 01:31:13,192.31,Campbell-Leonard,Debit,Electronics,Philadelphia,USA,E-Wallet,41,Others,Quality manager,108741.97,17707.48,Pending,No,True,44,Show during far center despite require.
d9600813-c81f-418c-a414-a7b062bbbd4a,SFTL01976103216580,2024-08-01 01:34:37,1014.35,Ball-Wright,Debit,Travel,Phoenix,USA,Online Transfer,70,Female,"Accountant, chartered management",65215.68,12738.61,Pending,Yes,False,301,Industry tell improve side conference side develop.
6e5275fb-525a-4acb-b882-10ec2b4976ed,NHBL27043692259164,2024-08-01 01:57:24,736.4,Rangel PLC,Debit,Savings,Los Angeles,USA,E-Wallet,54,Male,,54469.71,3873.13,Success,No,False,42,Car size however enter.
c83885bd-f5ae-4f97-a725-90d1db31a21b,GUMK56441493001590,2024-08-01 02:35:01,892.56,"Ford, Watts and Howard",Credit,Utilities,Dallas,USA,E-Wallet,33,Male,Fish farm manager,107119.86,8074.16,Success,Yes,False,414,Throw real service seem set future.
b8fe013c-32f3-45ee-bb4e-594df2f753a4,TSHY93449743946408,2024-08-01 02:45:56,1341.01,"Gould, Scott and Johnson",Debit,Transport,Phoenix,USA,E-Wallet,23,Female,Civil Service administrator,131874.59,8179.23,Success,No,True,109,Natural walk speech research company behind only.
8ead73a7-1fd1-48d4-825f-179699718d6c,POMD96079117292335,2024-08-01 04:32:35,5134.5,Howard-Mcdonald,Debit,Transport,New York,USA,Debit Card,26,Others,Politician's assistant,135849.21,3575.61,Failed,Yes,False,391,She avoid little move gas operation young.
595fcd0b-0661-4f79-a7d8-9fbd0996d87b,QFWD07288780727903,2024-08-01 05:38:40,2534.74,Lynch Ltd,Debit,Savings,San Antonio,USA,Credit Card,42,Female,"Engineer, aeronautical",93129.89,14743.15,Success,No,True,90,
b47398db-a074-4784-98c7-987d1f7be368,GWOF03350516023251,2024-08-01 05:40:28,3537.57,Parker PLC,Credit,Grocery,Philadelphia,USA,Debit Card,56,Others,,59900.86,10643.58,Failed,Yes,False,136,
1a39bf47-abdf-4444-9c39-cb459c11baf3,DPJF51869756671752,2024-08-01 06:36:06,5289.22,Holt Inc,Debit,Transport,Phoenix,USA,Cash,50,Female,"Geneticist, molecular",117601.55,2303.82,Success,Yes,True,3,Include school author professor center follow more.
04181ead-5662-4b0e-ac7d-e95972743e55,NKCN80047215357009,2024-08-01 07:32:10,3108.42,Patterson and Sons,Debit,Food,San Antonio,USA,Credit Card,18,Others,"Civil engineer, consulting",67979.43,13543.91,Pending,No,False,12,General pick season adult learn together.
8b00e4d6-72a2-48ce-a98a-6895c91e9d63,HNVA94386825085592,2024-08-01 07:44:40,2496.91,"Wood, James and Crawford",Credit,Entertainment,Los Angeles,USA,Cash,36,Others,Environmental education officer,104047.77,8467.85,Success,Yes,False,184,Use trouble now.
3e3dc136-b451-4c68-837b-289cdedf10a3,WLSS73229278099283,2024-08-01 09:47:15,1825.57,Brandt Group,Debit,Electronics,San Diego,USA,Debit Card,56,Female,Production engineer,49227.21,12002.21,Pending,Yes,False,386,Until gas factor herself.
574c4c7d-9740-4d0d-b169-506196343628,CZRM96561308761238,2024-08-01 10:54:47,4562.46,Johnson Group,Debit,Utilities,Dallas,USA,Debit Card,70,Others,Magazine features editor,109850.91,18481.28,Pending,No,False,89,Student force day you economy really.
7e767841-d6c0-41b2-9922-574d67e7e9ac,QFQL03172351373990,2024-08-01 10:56:38,2655.76,Miller-Arnold,Debit,Utilities,San Diego,USA,Debit Card,54,Male,Armed forces logistics/support/administrative officer,146306.59,7320.13,Failed,No,False,44,During sing fact actually.
81c77d80-7c3e-4bc0-8e1d-e2ec08e9bfee,PIUZ00743262843237,2024-08-01 11:02:54,5025.8,Carr Inc,Debit,Healthcare,Philadelphia,USA,Credit Card,56,Male,"Surveyor, minerals",68525.09,1674.49,Failed,No,False,278,Future west head threat thought.
b067162f-33ee-4e1d-be82-93cd598cf2d6,RCGI10290616918536,2024-08-01 11:37:19,1948.89,Brock Ltd,Debit,Utilities,Phoenix,USA,Online Transfer,66,Male,Dietitian,34682.17,7536.27,Failed,No,True,462,Think outside anyone consumer.
d565085c-b859-4e1d-a21d-716eb5c9d2bc,QMMS47938028392781,2024-08-01 12:30:12,4835.4,"Anderson, Campbell and Foster",Debit,Travel,San Diego,USA,Debit Card,47,Male,"Engineer, water",125659.71,18563.55,Failed,No,False,61,Break cup to might.
963938ae-7beb-4321-a62e-966f17b3a635,HGME99946645099990,2024-08-01 13:14:59,1296.49,Bradshaw LLC,Credit,Utilities,Phoenix,USA,Credit Card,70,Female,Forensic psychologist,117397.06,15768.19,Success,No,False,333,Direction unit baby music continue.
490846ae-be59-4236-aae2-c9690b584e1e,WBXK91541963511096,2024-08-01 14:22:32,4260.45,Mason Group,Credit,Utilities,New York,USA,Online Transfer,68,Female,Musician,85334.85,5268.36,Success,No,True,72,Quite there begin great thing anyone quality serious.
046ba960-ea6f-4f1c-9697-c4530772fd7a,YJEL50786887860203,2024-08-01 15:10:04,2127.34,Jennings Group,Credit,Travel,San Diego,USA,Credit Card,21,Female,Event organiser,71622.04,17194.33,Failed,No,False,50,Project seven difference can himself edge expert.
1876ae59-9f88-41fc-b06a-b37716aae301,MOHH53706323001719,2024-08-01 15:42:44,1835.94,"Manning, Wells and Farley",Debit,Electronics,Dallas,USA,Cash,59,Male,"Psychologist, counselling",69110.51,19179.91,Pending,No,True,190,Truth commercial artist nearly pick see.
cf67cd24-c3c1-41d6-84d9-38666520a49e,UTIZ19964596243840,2024-08-01 16:40:02,4273.72,Brown Group,Credit,Entertainment,San Jose,USA,Cash,52,Male,"Engineer, electrical",63988.37,17947.64,Failed,Yes,True,129,Movement much pretty.
b898dc1e-04c5-4448-b62e-65144a5f2d9c,GZIU66038090131718,2024-08-01 16:43:08,938.09,"Weaver, Hernandez and Nichols",Debit,Entertainment,Phoenix,USA,Credit Card,25,Male,Therapeutic radiographer,132452.47,166.0,Success,Yes,True,343,Say forget difficult whose.
da285a8b-d259-4cb9-9aa2-c65e81547bed,OWVX70619878018716,2024-08-01 17:29:39,1463.06,Bean-Lopez,Debit,Utilities,San Diego,USA,Debit Card,50,Female,Psychiatric nurse,20306.61,12327.44,Failed,Yes,False,4,Shake blood yourself.
2eba337c-c83a-49cf-9059-5fe3bbb012b1,OSSP93483294807426,2024-08-01 18:49:04,459.31,"Mercado, Bailey and Ellis",Debit,Fitness,Chicago,USA,Credit Card,42,Others,"Conservator, museum/gallery",52706.95,8760.06,Pending,Yes,False,106,Recently institution different cost theory ask government.
508f0e72-bc46-4801-b4d6-9686bffdf22e,FOZD15261053709230,2024-08-01 19:18:34,3539.92,Small Group,Debit,Entertainment,Chicago,USA,Online Transfer,44,Female,Learning disability nurse,77507.47,15879.71,Failed,No,True,140,Live mother early hit pressure name lot central.
11d2a924-7fda-4cc9-989d-8d278e4b79c8,RNDZ78087135384732,2024-08-01 20:39:05,3122.13,Haynes-Wilson,Credit,Savings,Houston,USA,Cash,63,Female,Television production assistant,23933.78,13830.96,Success,Yes,False,56,Although spring long mention.
965e9f89-a766-46ca-9786-5a762c078f8b,SFOQ88478718193834,2024-08-01 21:07:42,4308.55,Hobbs Inc,Credit,Transport,Chicago,USA,Debit Card,42,Male,"Lecturer, further education",99845.48,19105.22,Pending,Yes,False,399,Decide step PM operation cell buy letter.
