Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
16343d63-1cae-4c0c-ad17-2f4d2df0ff28,YKQH56399812743922,2024-01-01 00:35:51,4495.39,Andrews Group,Debit,Entertainment,Phoenix,USA,Cash,38,Others,Ergonomist,20493.04,8783.49,Success,No,True,119,Suddenly child our same not example product them.
d2287a5a-cb09-4af1-96ea-0d9b29fb92f6,FDAR90285155333426,2024-01-01 01:12:30,4467.95,Stevenson LLC,Debit,Grocery,San Jose,USA,Debit Card,29,Others,"Surveyor, building",74147.84,14209.55,Pending,No,True,7,Standard strategy physical speak theory.
9f646e05-bcea-4c95-8c19-801485178558,DJXU19679918451920,2024-01-01 02:50:56,3289.46,Cox-Johnson,Credit,Savings,San Diego,USA,Online Transfer,65,Male,Printmaker,108053.65,3946.06,Failed,No,False,307,Argue community middle Democrat state force.
bc9e93b2-cf6d-4c82-8be7-71e58838803a,OYOM96939110989839,2024-01-01 03:10:05,5227.35,Hooper-Marshall,Debit,Shopping,,USA,Online Transfer,49,Others,Physiological scientist,100402.04,13528.17,Failed,Yes,True,135,Nothing ready maybe my cut resource.
6e993033-ccaf-4506-b9ce-cb2bdae8e452,PNLG97900578341080,2024-01-01 03:22:58,2208.04,"Davis, Morrison and Glover",Credit,Entertainment,Chicago,USA,Debit Card,28,Male,Health and safety inspector,45095.94,5276.66,Pending,No,True,471,Teach art hundred.
c82f14a5-f21e-49ae-b742-16debd97ebda,QSGY77070507095062,2024-01-01 05:08:20,2563.72,Melton-Key,Debit,Electronics,San Diego,USA,Online Transfer,36,Female,Warehouse manager,71758.65,8257.82,Pending,Yes,True,374,Surface science card couple.
ceca1853-29ad-4ae1-8ce9-329e24db0f14,KQAN81792241997970,2024-01-01 05:18:14,3631.36,Warren LLC,Debit,Fitness,Chicago,USA,E-Wallet,61,Female,Information officer,142482.92,18153.14,Pending,No,True,343,Trade future store truth public road.
6325b64b-fcd7-4be6-9fa5-b2c41560da0c,XVOX02073970163162,2024-01-01 05:24:10,699.64,Wade-Simpson,Credit,Healthcare,Houston,USA,Online Transfer,53,Others,Corporate treasurer,118819.16,16944.87,Pending,No,True,157,Lot public skill someone bit.
29d69e2f-0652-4d1b-9549-42c3a8f7dd90,HWWC32465986693278,2024-01-01 05:58:18,3948.1,Mills LLC,Credit,Electronics,Dallas,USA,Debit Card,58,Female,"Geneticist, molecular",102572.77,15208.95,Pending,Yes,False,77,Medical door eight just apply case old it.
ec6f1d6e-c9ee-45c7-8119-ea0f9fab21a2,RTKA91572750636229,2024-01-01 06:52:48,4121.5,Grimes LLC,Debit,Shopping,Philadelphia,USA,Cash,57,Male,IT trainer,27884.32,4151.35,Failed,No,False,490,Amount top skill including until American.
dd98e4d9-167e-4f1f-a426-9deb734f4269,AEST73854424029480,2024-01-01 09:01:27,5108.49,"Thomas, Nunez and Simpson",Debit,Electronics,New York,USA,E-Wallet,52,Others,,24884.32,6738.62,Success,No,True,200,Agency fear west rich find movement appear decision.
496a63c8-ef91-461c-923b-efcb9ebc1fc4,BFXC24582470807092,2024-01-01 11:09:44,1062.52,"Grant, Santos and Smith",Credit,Shopping,Philadelphia,USA,Online Transfer,68,Others,Chief Strategy Officer,135858.9,13852.85,Success,Yes,False,381,Note let spring.
