Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
9d0dd0a0-a433-4130-9f75-b22d4f164b0c,JMCE14912286731941,2023-03-01 00:06:28,2245.1,Mccarthy PLC,Debit,Transport,Phoenix,USA,Cash,24,Male,Leisure centre manager,39565.57,14942.46,Failed,No,True,490,
e41f6c7e-cf26-49c2-8d1d-625412cb65ff,UAJF42584658993335,2023-03-01 00:38:38,2575.5,Perez-Rodriguez,Credit,Travel,Los Angeles,USA,Credit Card,59,Female,Financial planner,85945.22,1376.48,Failed,Yes,True,237,Poor range fund election.
e8aecab1-123a-4383-b2f0-d8f32378265b,XETE16298604278571,2023-03-01 01:39:57,2451.52,Montoya PLC,Credit,Electronics,,USA,Cash,31,Others,Manufacturing engineer,22170.74,16618.51,Pending,No,True,17,Environmental type note win.
8154cc7b-116c-4792-8b37-5e2df1a4a23f,DBNO44499890716778,2023-03-01 01:58:33,322.28,Morgan PLC,Debit,Housing,San Antonio,USA,Cash,46,Female,"Editor, commissioning",103619.0,12789.98,Success,No,True,495,Them alone agreement vote.
a51a77ca-b960-48bb-a29c-ffc88d2a2ab6,FTJB78286255872937,2023-03-01 02:20:06,2916.39,French and Sons,Credit,Shopping,Houston,USA,Cash,59,Others,Lexicographer,46339.23,5147.41,Pending,Yes,False,392,About job stay method trade peace toward.
9e7329ae-769f-4e3e-9626-6b5511187227,CJEE74045122858937,2023-03-01 05:17:10,4384.94,Nichols and Sons,Debit,Electronics,Phoenix,USA,Debit Card,60,Others,Counselling psychologist,142666.14,16582.19,Success,Yes,True,13,Game Republican role the own lay.
ade6292f-6c0b-4191-9aad-68fbff8e0a1e,PBUS14871929083382,2023-03-01 05:43:30,676.5,Wells-Garcia,Credit,Education,San Jose,USA,Online Transfer,60,Male,Legal executive,127319.74,15942.22,Pending,Yes,False,183,Themselves may first white meet wall.
6488c953-ecb0-4844-92e9-01f67cfe164b,VABT53656737292687,2023-03-01 06:14:41,2317.24,Graham-Gallegos,Credit,Savings,San Diego,USA,Online Transfer,53,Male,Holiday representative,142703.07,8458.47,Pending,No,True,151,Case involve wait right response significant experience.
ca75c77d-7944-4a0a-839e-9d2a752c6931,KTCF75362479905233,2023-03-01 08:10:09,2528.96,Jackson Inc,Debit,Healthcare,San Jose,USA,Credit Card,67,Others,Financial trader,132435.57,4559.13,Failed,Yes,False,289,American heart then level.
789b3fc8-e1a0-43ef-98c6-1eeeb67ef697,ARMO89451193246719,2023-03-01 12:09:40,5082.51,Hartman PLC,Credit,Clothing,Dallas,USA,Debit Card,36,Female,Social researcher,52902.07,2249.3,Failed,Yes,False,388,Sister into provide tree person.
afddd500-79b6-4fbf-af29-9165f7a0b354,GCVQ06664059974308,2023-03-01 13:28:24,4977.69,"Hernandez, Moore and Rogers",Debit,Fitness,Phoenix,USA,Cash,27,Male,"Production assistant, television",115104.52,3187.26,Success,Yes,True,255,Maybe serve raise side.
c217e09a-07df-4573-aee3-34ec7ba0bfe7,EROQ84869996988290,2023-03-01 15:42:08,379.84,English PLC,Credit,Clothing,Dallas,USA,Online Transfer,24,Male,"Pharmacist, hospital",123314.83,5732.84,Success,Yes,True,166,Message computer magazine grow.
bbee5bb6-9124-4eb6-a7e4-b99890553339,XZLD83163325336305,2023-03-01 18:30:05,3647.19,Davis-Wiggins,Debit,Transport,Philadelphia,USA,Online Transfer,30,Male,Careers adviser,95540.52,8340.34,Pending,No,True,253,Two involve relationship current alone wall you.
a93068d2-883f-4d24-a552-6f005a992bc4,WMML68629591257349,2023-03-01 20:21:05,2209.09,"Sanders, Smith and Martinez",Credit,Travel,Phoenix,USA,E-Wallet,59,Male,Sport and exercise psychologist,114513.19,4654.7,Success,Yes,True,429,Watch clearly company movement officer level his.
72ed8410-558d-4833-adbf-16608454ff0a,WELK49422851413632,2023-03-01 20:29:59,3688.42,"Berger, Carter and Phillips",Debit,Entertainment,New York,USA,Debit Card,28,Male,Psychiatrist,101463.25,10423.81,Success,Yes,False,415,Reality suddenly standard side open.
fea1e2fe-aec2-4ecd-aa3d-29d33ce4dcb5,EEIY30259588855739,2023-03-01 20:39:00,4739.38,Ortiz Group,Debit,Transport,Houston,USA,Cash,26,Others,Copy,43521.62,8914.12,Pending,No,True,411,Street alone parent special cost.
e62594d7-e45b-41f6-8f4c-b42b2a6df5ef,HTPI26085502625991,2023-03-01 21:38:49,3482.1,Brewer PLC,Credit,Electronics,San Antonio,USA,Online Transfer,39,Female,"Designer, multimedia",57442.79,4582.44,Pending,Yes,True,450,Team through consumer police small.
14bb70b1-4253-4102-95ed-81e3515bce8d,INQU13893313863492,2023-03-01 22:17:12,4019.72,Chandler-Santiago,Credit,Utilities,Chicago,USA,Cash,56,Female,Haematologist,105048.93,1088.74,Pending,Yes,False,362,Improve never deep role environmental.
6530d233-c3a3-4b64-9f2d-4d2588617e3b,REEV67312343888048,2023-03-01 22:45:36,724.29,Clark-Porter,Credit,Electronics,Houston,USA,Online Transfer,69,Female,Medical secretary,76569.26,13867.12,Failed,Yes,True,407,Despite explain difference.
ffce92a2-5436-46e2-9b66-ebecc958e3d3,HTWZ56215426267188,2023-03-02 02:14:10,5090.12,"Sanders, Adams and Farrell",Credit,Education,Chicago,USA,E-Wallet,47,Others,Historic buildings inspector/conservation officer,57493.6,5216.7,Pending,Yes,False,112,Challenge both Mr direction deep.
181693ee-fecc-4321-8619-bc1ea8b5b012,POCC09093320762573,2023-03-02 02:29:55,1378.12,Carson-Jordan,Credit,Savings,Houston,USA,Credit Card,42,Others,Museum education officer,52360.69,8358.94,Failed,Yes,False,320,Commercial city explain show.
e84b44cc-19eb-4c16-b845-044fa4d22e21,DVJM70936725028004,2023-03-02 03:01:46,784.24,"Martin, Wright and Ellis",Credit,Clothing,Dallas,USA,Online Transfer,42,Male,Probation officer,133641.56,17557.55,Success,Yes,True,493,Part make drive scene admit.
0671323c-60fb-4fc4-a589-d40d6dea5f0d,SPJE23543404668212,2023-03-02 03:54:26,4473.25,Wilson-Fuentes,Debit,Travel,San Jose,USA,E-Wallet,36,Female,Photographer,30884.82,13335.34,Failed,Yes,False,128,Fight she cell left.
98b0046c-2ab9-45bc-a099-a11a3ce350c5,FCXP36713873140319,2023-03-02 06:51:23,3527.81,"Cuevas, Acosta and Sanders",Credit,Healthcare,San Diego,USA,Cash,59,Others,"Surveyor, mining",92164.7,11179.24,Failed,Yes,True,283,Soon light up ball write return once.
df7d255f-0f0b-46ed-b5ca-a741a27e85ae,RBOF96618084388168,2023-03-02 07:44:21,483.76,"Lewis, Martin and Mcgrath",Credit,Fitness,Dallas,USA,E-Wallet,70,Female,,138294.15,18239.27,Success,No,True,196,Million note nice fight.
e1f77366-52b0-4d42-8928-6cc7379b078b,AQIQ18762099069319,2023-03-02 09:43:35,1559.87,Baxter and Sons,Debit,Savings,Dallas,USA,E-Wallet,29,Female,Public affairs consultant,54059.45,13848.36,Pending,Yes,True,404,Minute ahead project individual opportunity service.
0d01dc2c-2cbe-4a3c-adbf-98b374e61cd8,VOVM63100945319422,2023-03-02 10:54:08,4091.26,Munoz Inc,Credit,Electronics,San Jose,USA,E-Wallet,45,Female,"Pharmacist, community",20631.76,9672.44,Success,No,False,21,Agree increase could under.
68a3a552-6ffc-4dc6-b705-5650732deeaf,YHVL84962003230201,2023-03-02 11:15:14,2696.65,Stevens PLC,Debit,Electronics,,USA,Debit Card,50,Male,Food technologist,147109.19,3106.12,Success,No,True,202,Must bar history kind.
c80e999d-ce99-4bc9-a081-d91323c21b39,AASV46584639248878,2023-03-02 13:54:35,3886.51,Spencer-Hurst,Debit,Clothing,Houston,USA,Credit Card,21,Others,Local government officer,52507.8,1899.08,Pending,No,True,231,Answer piece interesting different social thing.
ae1f6f91-8eae-4658-8fbe-71baeea65f0d,UPBK84168061349564,2023-03-02 15:18:34,4450.43,"Harris, Taylor and Miller",Credit,Food,New York,USA,E-Wallet,53,Male,Emergency planning/management officer,89375.02,6189.94,Pending,Yes,False,478,Either never fill opportunity drug return next.
9b3d29e9-64ad-40b1-9936-2421c380fd69,XCIM68865834834835,2023-03-02 18:08:21,4236.36,Montoya Group,Credit,Utilities,San Jose,USA,Online Transfer,57,Male,Biomedical engineer,108343.23,2205.57,Pending,Yes,False,134,Suddenly stop character decision itself.
65504266-64e2-430a-8f86-32c01eba75f0,DEWH56316766027168,2023-03-02 18:12:44,1336.74,Murphy-Brown,Debit,Shopping,New York,USA,Debit Card,34,Others,,30279.52,17479.76,Success,Yes,False,275,Responsibility window age realize.
9844c614-ff2c-47ff-b6f2-9a90a0f7c4b8,IQMR82385515109346,2023-03-02 18:36:45,4065.17,Lawrence-Cortez,Credit,Food,San Diego,USA,Debit Card,60,Male,Civil Service fast streamer,52575.42,13110.04,Failed,Yes,False,366,Authority time poor.
d40e6403-e6d7-4a33-b74d-c3a0378bf249,XUKM56791671279440,2023-03-02 18:53:17,2598.72,Lewis Group,Credit,Transport,San Antonio,USA,Online Transfer,40,Male,"Teacher, English as a foreign language",90734.39,19264.68,Pending,No,True,397,Or dog parent herself southern.
cca3b3f1-3f3f-4bcc-a12f-fde562586143,NVKE37341517734547,2023-03-02 18:53:52,2975.54,Bentley-Matthews,Credit,Entertainment,Chicago,USA,Debit Card,28,Others,Warden/ranger,26276.12,11356.9,Failed,No,True,253,Apply economy soon.
3345778f-f8ef-48f8-9b90-8f6a39b1f464,SSDM58723634110485,2023-03-02 20:18:47,4703.58,"Young, Miller and Atkinson",Debit,Grocery,Chicago,USA,Credit Card,31,Female,Set designer,32153.66,11709.92,Success,Yes,True,455,Nothing throw into institution.
b5e4fe6b-2fef-43aa-a4e0-3cdf00995751,SFOQ88478718193834,2023-03-02 20:22:11,4186.61,Hobbs Inc,Credit,Transport,Chicago,USA,Debit Card,42,Male,"Lecturer, further education",99845.48,19105.22,Pending,Yes,False,399,
02e73382-3a27-4fb4-97fb-58532ba1af92,WXQY35571427093191,2023-03-02 21:59:15,1850.82,English-Rosales,Credit,Education,Houston,USA,Online Transfer,57,Others,Furniture designer,112144.27,6201.57,Success,No,True,411,Stage again old garden support.
36a46c1e-8d50-4249-a30c-56eecb4832be,TDVM19423215401315,2023-03-02 22:25:51,879.69,Sullivan-Ramirez,Credit,Shopping,San Jose,USA,E-Wallet,46,Others,Site engineer,119780.47,2528.97,Failed,No,False,272,Early large director should less he energy.
c67d2a2d-beb5-4a1e-a682-46c6dbf958df,RIPC29618033242605,2023-03-02 23:44:16,4438.32,"Miller, Romero and Hernandez",Credit,Utilities,Phoenix,USA,Cash,59,Male,Network engineer,84793.54,9655.21,Success,Yes,True,32,Each interest price approach.
b056c3bb-f498-4327-b39f-45b04f1059c3,RYMZ71188161827734,2023-03-03 01:45:25,1493.73,"Jones, Galloway and Davidson",Credit,Housing,Houston,USA,Debit Card,35,Female,Risk manager,46499.2,10710.55,Failed,No,True,453,Fight believe billion born.
e67d9cf6-4f6e-473c-a09d-c9c3e7f92152,VVAI09471124617578,2023-03-03 02:36:02,941.33,Vega-Arellano,Debit,Food,San Jose,USA,Online Transfer,31,Female,"Conservator, museum/gallery",100510.79,13540.7,Pending,No,True,407,Compare seek determine its talk poor student.
de8c73b1-e119-4c3b-a825-500e09ff00b7,ZNUC96232686251377,2023-03-03 04:22:06,4832.28,"Aguirre, Mcdonald and Martinez",Debit,Utilities,,USA,Debit Card,49,Female,Arts development officer,126707.73,16446.56,Failed,No,False,261,Scene someone around professor blood recent animal until.
