Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
210345d3-541c-43aa-a4a8-033f2bcebabb,FSGS13044881898484,2023-09-01 01:54:32,1631.84,Solis Ltd,Debit,Transport,Philadelphia,USA,Cash,69,Female,,80495.9,8059.18,Failed,Yes,False,484,Upon lead blood appear two whose.
3b8bcf96-8580-47ff-a48b-03214b41fde6,FXEW08595031215595,2023-09-01 03:11:12,4132.68,Richardson-Wade,Credit,Clothing,Los Angeles,USA,Cash,50,Male,Geoscientist,112251.97,5650.5,Success,Yes,True,368,Choice film until treat article.
355aa02a-d344-42ac-be0a-477036547bae,FSMF63273243703919,2023-09-01 03:16:17,2529.23,"Carlson, Hart and Benjamin",Credit,Fitness,,USA,Online Transfer,35,Female,Dancer,120709.62,12523.84,Pending,No,True,161,Learn clearly off way five million reduce.
7b20dd53-b752-424b-894e-4d79d3ec26de,YNAY60652740334450,2023-09-01 04:19:05,3339.2,"Campbell, Hansen and Thomas",Debit,Healthcare,Chicago,USA,Online Transfer,43,Others,Clinical biochemist,80936.7,3828.57,Failed,Yes,True,317,Reduce outside painting painting buy before.
807c742a-dedf-4ccb-adf2-cb83767f8aac,YJJP04986711018770,2023-09-01 05:21:20,2230.91,Cole-Kirk,Debit,Transport,Dallas,USA,Credit Card,31,Male,Paediatric nurse,36145.73,13019.98,Success,Yes,False,326,Laugh write catch dog.
a2cefbf1-000e-4183-982a-b696ef005f7e,WVXH71053925906771,2023-09-01 05:36:25,4823.86,Crane and Sons,Credit,Education,San Jose,USA,Debit Card,50,Male,Civil Service fast streamer,108614.44,1809.3,Pending,Yes,True,153,Wrong dream year executive tax attorney.
53198c98-e556-47a6-aeeb-eaf6f0256a2d,SLBG55889053325575,2023-09-01 05:50:41,5080.15,Roberts PLC,Debit,Travel,New York,USA,Online Transfer,33,Female,Paediatric nurse,124769.94,14392.49,Success,No,False,91,Size walk really price drug on.
3e0170df-f330-4134-ae09-e1ced0ed5e9c,KKWU41793943149142,2023-09-01 06:38:32,2275.5,"Wilson, Henry and Wright",Credit,Shopping,San Antonio,USA,Cash,49,Female,Restaurant manager,90940.68,6707.47,Pending,Yes,True,347,Together serious everybody decide now.
5720c889-70f0-42e9-a33a-1c2bd390ada2,AANF38183924516791,2023-09-01 06:39:26,901.39,"Miller, Villegas and Brown",Debit,Shopping,Phoenix,USA,Debit Card,34,Female,Child psychotherapist,131361.8,13445.36,Failed,No,False,79,Partner often all.
8cda6410-3064-45ee-99f9-4cc88c14c353,QMPS43364470263276,2023-09-01 06:54:43,3255.34,Thompson-Cox,Credit,Clothing,San Jose,USA,Debit Card,44,Others,Contracting civil engineer,82782.03,1874.68,Failed,Yes,False,244,Strong provide ok safe certain.
a1bc4e71-7cc5-407e-8815-d311c3ae132f,HQZK65352326600047,2023-09-01 12:36:36,2455.37,Marshall Group,Credit,Savings,Chicago,USA,E-Wallet,32,Others,"Production assistant, television",97954.54,9800.95,Success,No,True,234,Rate expert religious none.
3dc5960a-8c48-4cc0-b74e-b7cf88643794,JEBH19777486759514,2023-09-01 13:13:56,2776.07,"Howard, Butler and Tran",Debit,Education,Los Angeles,USA,E-Wallet,37,Others,"Editor, commissioning",36050.16,10277.86,Pending,Yes,True,459,Environmental sister can short listen so analysis reduce.
2cf912b3-0106-4e7a-87d7-198b5cfa66ee,TUJJ48902084273599,2023-09-01 13:28:35,4771.77,Ortiz-Phillips,Credit,Grocery,San Diego,USA,E-Wallet,24,Others,"Librarian, public",57864.8,12129.36,Pending,Yes,False,78,Throw citizen car set reveal.
e95383ef-de46-4887-ab48-0ab6431f6e0c,FLXK80315395313135,2023-09-01 15:36:30,1044.81,Thompson-Turner,Debit,Education,Phoenix,USA,Cash,55,Others,Contractor,98571.38,16747.18,Pending,No,True,203,Call process laugh relate sister.
