Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
0c1828f1-1511-47ad-a950-b8dc14082b0f,ZOUJ23783762314701,2024-11-01 01:01:40,4612.31,"Simmons, Warren and Moore",Credit,Fitness,Philadelphia,USA,Debit Card,53,Others,Secondary school teacher,123119.89,8989.3,Failed,No,False,93,Trial however pick difference involve soldier.
b87cfef4-6306-40d5-a83b-17f93603a9c7,BKXL30611390045892,2024-11-01 02:02:10,755.43,Saunders-Peterson,Credit,Clothing,San Diego,USA,Cash,18,Male,Armed forces operational officer,144650.24,17600.94,Success,No,False,293,A talk maybe couple fall.
4096aea2-be84-4258-8da6-dba83829c73d,TLOB39962637792711,2024-11-01 03:13:34,3725.88,Macias-Gonzalez,Credit,Healthcare,New York,USA,Credit Card,32,Others,Theatre director,129008.54,9305.62,Pending,Yes,False,369,Guess board former religious market different.
aa3f49cc-d4cf-4083-98cc-82a9f6f999ac,GVIN92978370124710,2024-11-01 03:45:45,4534.45,"Cunningham, Romero and Guzman",Credit,Housing,San Antonio,USA,E-Wallet,63,Male,Structural engineer,148412.18,8671.52,Failed,No,True,438,Sell from scene whether last beautiful leave.
f1c1a62d-2a70-4d85-9db9-ac402ccf512e,LWVY35246936042599,2024-11-01 04:38:43,1078.89,Christian LLC,Debit,Entertainment,Phoenix,USA,E-Wallet,69,Male,Medical physicist,100434.91,1681.25,Success,Yes,True,383,Career town dinner somebody.
c3c909fc-afcb-4484-8b50-04beae32e323,KGAT62771869868301,2024-11-01 05:00:42,1724.25,Ramos-Sanchez,Debit,Entertainment,New York,USA,Online Transfer,65,Male,"Engineer, broadcasting (operations)",128858.82,2886.7,Pending,Yes,False,245,I consider let treat dog now body.
ff1e3ec1-9ade-4faf-ba07-abc1a403e5ab,HWIN69447338780528,2024-11-01 05:42:48,3446.64,"Villanueva, Smith and Clayton",Credit,Shopping,San Antonio,USA,Debit Card,68,Female,"Journalist, newspaper",68343.55,2293.25,Failed,Yes,False,412,Really person attack easy another.
7030595a-46ab-4623-b403-6b6e19181187,LVLN52927813624804,2024-11-01 07:44:05,2670.28,Roman LLC,Debit,Housing,San Diego,USA,Debit Card,39,Male,"Producer, radio",146538.98,531.97,Pending,Yes,False,317,Everything system behavior.
f05ccce1-c6d5-4a91-be42-bc98eec682dd,DXAZ02089676040623,2024-11-01 07:56:05,4596.05,Combs-Rocha,Credit,Savings,Chicago,USA,Credit Card,27,Male,Economist,84343.98,10126.63,Pending,No,True,396,Through college tell suddenly yes hard.
69d6079b-7a03-4f36-bb9b-e2a1cb946f7d,HQVA51589527783404,2024-11-01 08:21:13,1232.05,Lewis LLC,Debit,Grocery,San Antonio,USA,Debit Card,48,Others,Cabin crew,149114.76,6642.7,Success,Yes,False,400,Per debate worry money.
32d72497-f3cb-4936-b025-a470d099e02f,JYPL51569832299181,2024-11-01 08:27:25,1728.38,Flores-Rice,Debit,Food,Philadelphia,USA,Credit Card,42,Female,"Producer, television/film/video",25961.56,11357.05,Pending,No,True,489,No already attention.
a9ee9e45-b0f3-4de2-8584-591b5ceb5b29,SABU52994232554334,2024-11-01 08:30:44,3907.1,Larson Ltd,Debit,Food,Phoenix,USA,Online Transfer,39,Male,Immunologist,116931.87,4997.02,Failed,Yes,True,127,Conference vote population expert personal.
9bd45775-30c1-4191-833f-f11829c4b3c1,TZHK88249353400181,2024-11-01 09:42:18,1301.67,"Brown, Smith and Donaldson",Credit,Healthcare,San Diego,USA,Online Transfer,34,Male,Senior tax professional/tax inspector,146486.57,14210.97,Failed,No,True,82,Join discussion maintain research price concern notice reality.
3295b28a-b42c-49a7-9b60-4cd348b8b014,QMKO07385460521732,2024-11-01 10:10:19,121.32,Turner Group,Credit,Fitness,New York,USA,Online Transfer,27,Male,Financial manager,133516.43,9899.51,Failed,No,False,42,Full allow tonight marriage about.
599f6254-9442-4459-9cd5-72537a101ff8,NZAM57682996728241,2024-11-01 10:33:41,1237.96,Sanchez Ltd,Debit,Education,San Antonio,USA,Cash,68,Male,Physiotherapist,63445.72,6057.92,Pending,No,False,204,Outside amount say.
360269b8-391f-4500-a0f4-e8ddec8ed35a,PRDI12570670779244,2024-11-01 10:43:17,3483.2,"Rose, Gibson and Mcgee",Credit,Food,Los Angeles,USA,E-Wallet,63,Others,Horticultural therapist,66070.34,839.69,Failed,Yes,False,126,Person focus everyone opportunity.
755fc580-e7db-4896-8c25-f0a467129452,QJBI38008666581539,2024-11-01 12:45:31,2727.5,"Gray, Tran and Pearson",Debit,Entertainment,Phoenix,USA,Credit Card,55,Female,"Doctor, hospital",135952.6,9601.62,Pending,No,False,49,Still describe decade ago.
2fefe3a2-281d-4884-929c-c90cf2d28635,OLBJ53282485802576,2024-11-01 13:19:15,4755.57,Miller-Russell,Debit,Utilities,San Diego,USA,E-Wallet,44,Male,Engineering geologist,27711.43,7452.76,Pending,No,True,475,Local street where its rest friend.
3707e643-3797-4765-8f4f-d0d834e1fc52,SSTG62165914388232,2024-11-01 13:53:11,4978.28,Blake PLC,Debit,Shopping,San Diego,USA,Online Transfer,39,Male,International aid/development worker,109043.25,149.96,Pending,No,True,221,Apply exactly center power behind science yourself performance.
552bd1c8-2d44-4825-a43e-f80734ee92ce,WUAY40941477168289,2024-11-01 14:07:42,4923.25,"Smith, Torres and Johnson",Debit,Transport,San Antonio,USA,Debit Card,41,Female,Pensions consultant,31398.34,5192.85,Pending,Yes,True,286,Technology gun discuss thousand.
22068e02-8a86-4b46-a33d-b7e77c073bbc,BOXV90448138819011,2024-11-01 14:50:32,1059.25,Hancock-Donaldson,Credit,Healthcare,Chicago,USA,Cash,47,Female,Ceramics designer,34966.73,9426.34,Failed,Yes,True,278,Information hundred tell car point summer others wear.
0a21cc41-b1b0-4f5f-b7a9-d24ac911e4e6,LARG40017047640038,2024-11-01 14:56:04,1617.82,Weaver-Davis,Credit,Education,,USA,Online Transfer,18,Male,Claims inspector/assessor,136900.08,18439.59,Pending,No,False,423,Other issue let fine respond.
662dbcb8-a7e4-40be-adf8-a25bdb983db5,WPJK37401268490856,2024-11-01 16:07:57,2012.22,Edwards-Combs,Debit,Travel,Philadelphia,USA,E-Wallet,47,Others,Child psychotherapist,51259.84,10762.75,Failed,No,True,456,Congress couple stage spend staff.
52e70b92-fdb6-4704-91e3-dc33f502966f,CIFN63275934875535,2024-11-01 16:10:12,4971.86,Morris Inc,Debit,Travel,Dallas,USA,Debit Card,43,Female,Human resources officer,124143.41,1170.47,Failed,Yes,False,68,Statement including very tough describe next rule.
