Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
6084043b-9de7-4e2f-a525-7f3b3e23d4c5,HMRX52830615370124,2024-04-01 00:23:27,2224.97,"Shepard, Lee and Willis",Debit,Healthcare,San Diego,USA,Online Transfer,50,Female,Banker,37680.39,10105.42,Success,Yes,True,17,Tough five turn financial night enough focus.
3e7d4f37-3354-4aa0-8f73-b41a6de0056c,VPXA14095071519963,2024-04-01 02:04:51,1547.81,Carter-Oliver,Credit,Fitness,San Jose,USA,Debit Card,64,Male,Commercial horticulturist,70954.49,9440.03,Success,No,False,426,Eat real none century establish direction course.
75ca5531-aff8-46b8-8871-f5c7bd01fd7d,IOBK44765839018769,2024-04-01 02:48:47,728.21,"Foster, Cross and Rodgers",Credit,Grocery,San Jose,USA,Online Transfer,23,Others,Environmental health practitioner,47406.45,17314.55,Pending,No,False,195,Look claim range green when get.
bb4823a4-af02-4457-a2d7-f54111e3fefd,GYRI47278121965735,2024-04-01 02:49:38,920.77,"Mata, Sanchez and Smith",Credit,Savings,San Antonio,USA,Cash,31,Others,"Editor, film/video",44544.26,7715.21,Success,Yes,True,446,Age themselves nor important claim third truth.
435e9e0c-2339-4b26-b9cb-0e8a1c604cb6,FZIU37795076557374,2024-04-01 03:07:23,3648.29,"Michael, Warren and Fletcher",Credit,Food,San Jose,USA,Online Transfer,47,Others,Civil Service fast streamer,78113.66,17342.99,Pending,Yes,True,212,Support chance take statement family development.
d95627a2-9d11-42b3-84b1-fee8cf9da2db,QRTA66505655340026,2024-04-01 04:07:12,3164.41,Stone Group,Credit,Travel,Houston,USA,Cash,52,Others,Tourist information centre manager,124164.86,15371.73,Success,No,False,177,
f3aa78bc-7540-4838-a731-7de63af60f50,BRXD05635869902131,2024-04-01 04:08:53,1367.44,"Russo, Miller and Johnson",Debit,Electronics,New York,USA,Online Transfer,58,Others,Lawyer,42517.5,11764.85,Success,Yes,False,235,What hour cost fire table appear body adult.
2e464a20-ca65-4fb2-a865-51b5c8e3d04a,DJXO60409626292259,2024-04-01 04:36:55,3915.65,"Gonzalez, Cooper and Roberson",Credit,Fitness,New York,USA,Cash,67,Others,"Designer, textile",58629.1,14152.05,Success,No,False,213,Prevent morning full same third meeting.
5264ab2b-2fb2-46ec-bb6c-fd4711870b64,ZQJS74163228556336,2024-04-01 04:44:15,4646.34,"Morris, Woodward and Porter",Debit,Clothing,Philadelphia,USA,Credit Card,24,Others,Race relations officer,59795.49,4272.38,Failed,Yes,False,193,Indeed man bill.
7d2331f2-de23-4655-9417-48958b6e24c2,LHHS98242662177580,2024-04-01 06:37:34,3882.93,"Wallace, Hoffman and Elliott",Credit,Entertainment,San Diego,USA,Debit Card,32,Female,Local government officer,108538.62,19209.63,Pending,Yes,False,377,Science represent which accept short TV.
