Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
53f80aaa-445a-4938-b93a-d32eb59645f6,CNPD23046583659980,2023-12-01 00:19:38,1031.1,"Day, Ayers and Thompson",Debit,Food,New York,USA,E-Wallet,52,Female,Hotel manager,123879.39,8024.59,Success,No,True,179,Product teach in capital skill particularly teach.
80bb0f6b-78ce-48ba-996b-a870e1dd4e53,ZRKW89130898179115,2023-12-01 01:22:38,3228.15,Baker and Sons,Debit,Food,Philadelphia,USA,Credit Card,20,Male,Patent attorney,116562.24,3187.19,Success,No,True,114,Property smile about become author important.
78ca7507-3989-4b3e-9d6b-a82fa046931c,GOMO03927499143839,2023-12-01 01:46:39,1476.61,Johnson-Villegas,Credit,Savings,San Diego,USA,Online Transfer,51,Female,Financial planner,84287.08,1678.49,Failed,Yes,True,444,Marriage since for feel.
759c5e5d-94a0-4a92-b432-c50bb1b05c05,RONY56128069552110,2023-12-01 01:51:01,663.4,"Hawkins, Davis and Walsh",Debit,Utilities,San Diego,USA,E-Wallet,44,Male,Arts development officer,139620.43,10585.07,Failed,No,False,296,
46aa45a1-85ca-44bb-9b73-097d447067ce,NEES23467184461732,2023-12-01 02:55:41,5069.99,"Knight, Kirk and Hardin",Debit,Fitness,Chicago,USA,Credit Card,55,Male,Occupational hygienist,47577.89,14418.17,Pending,No,False,179,Real road eight task drop start.
a350ca37-fc8b-4dfc-953e-082d1b7e3183,ATWQ05877155590627,2023-12-01 03:17:20,3916.35,Sellers-Ortiz,Credit,Clothing,New York,USA,Cash,45,Female,"Conservation officer, historic buildings",23583.89,17932.98,Pending,No,True,384,Inside from travel sort red.
9bb989f2-74b4-4f76-8188-fd1eb61b4a20,RPZD55039303803543,2023-12-01 06:45:53,3439.17,"Rodriguez, Perez and Davis",Debit,Food,Los Angeles,USA,Online Transfer,36,Others,Cytogeneticist,25423.57,8402.2,Failed,Yes,False,54,Soldier town control serve however adult near.
cb6f7e9d-87a3-4fea-8221-a80d2a17d6da,CEQK37006448854875,2023-12-01 08:15:26,4480.46,Moore-Morris,Debit,Electronics,Dallas,USA,Credit Card,23,Female,Geophysicist/field seismologist,72298.52,2462.42,Pending,No,False,14,Interesting debate standard message again could system today.
8fb838f3-8de5-481f-9a1b-9e97f61f4bf0,NGUM20916049417231,2023-12-01 09:19:10,1710.92,Lozano-Hutchinson,Credit,Utilities,San Jose,USA,Online Transfer,45,Male,Pharmacologist,104604.09,7253.64,Pending,Yes,False,143,Present month difficult actually.
9f0cbebc-51ba-4d14-beea-e38a5da99898,UNEH93784087195715,2023-12-01 10:11:01,1298.26,"Ibarra, Miranda and Rivera",Debit,Clothing,Los Angeles,USA,Credit Card,65,Others,"Therapist, speech and language",57444.24,5625.82,Failed,Yes,False,416,Attorney long author focus pass into common media.
a07a7a40-bbea-4c00-a3d6-ce861ba0ee3d,XYQD62315394281158,2023-12-01 10:50:43,1599.57,Garcia-Johnson,Debit,Entertainment,Chicago,USA,Cash,66,Others,Chartered public finance accountant,27740.78,1971.55,Success,Yes,True,471,View direction outside beat.
a798c014-bbf6-41d1-80ea-88e5171871db,BUMG62105164078704,2023-12-01 12:03:16,4718.5,"Brown, Mitchell and Wong",Credit,Travel,San Antonio,USA,Cash,48,Male,Holiday representative,90678.09,2573.52,Success,No,True,196,Perform part move since difference cause small.
7289cbf1-1038-468f-8cd0-2b78388b74c1,VFCP50801963045306,2023-12-01 12:12:46,130.81,Stokes and Sons,Debit,Education,Los Angeles,USA,E-Wallet,22,Male,,108776.52,18361.73,Success,No,True,285,Effect machine like pass.
d7b50f13-d41d-4eb7-9676-8ff4ed9c868b,MBHC74890304588097,2023-12-01 12:45:16,294.15,"Franklin, Watts and Clay",Credit,Housing,,USA,Debit Card,53,Others,Location manager,32642.34,19099.52,Failed,No,True,56,Position tend nor skin.
c209c425-046b-4fc4-815b-fdbdd1b105c5,ADEX88452969338947,2023-12-01 13:53:56,4012.31,Dillon-Jones,Credit,Electronics,Philadelphia,USA,E-Wallet,30,Others,Chemical engineer,79013.58,9969.24,Failed,No,True,115,Everything trade others say.
53a70d81-9629-4782-bd1a-f2b145dbf01a,UHFE83613814200287,2023-12-01 14:28:40,5117.0,"Morris, Hendricks and Snyder",Debit,Food,Los Angeles,USA,Credit Card,40,Male,"Scientist, research (maths)",137986.27,210.23,Pending,Yes,True,276,Left sea full ok.
54eda31a-7b1f-424a-977d-82835e67bd68,VLLH47057423885652,2023-12-01 14:31:11,569.28,Hill Ltd,Debit,Electronics,Los Angeles,USA,Cash,60,Male,Tour manager,113809.56,15262.16,Failed,No,False,41,Same character land treat whose end.
378bc319-a3f3-48dd-b2cf-b0923b1b5064,NRBS84601804033480,2023-12-01 15:46:18,1180.72,Hudson-Collins,Credit,Grocery,San Antonio,USA,Credit Card,29,Male,,109149.1,19060.01,Failed,Yes,False,323,Anything range man site church morning.
e19ece71-3592-487f-a698-6f3656aeeee6,UTXV01120367291694,2023-12-01 17:08:14,1504.6,"Ruiz, Villarreal and Barton",Credit,Savings,Houston,USA,Cash,46,Male,"Psychologist, educational",58997.07,666.51,Failed,Yes,False,134,All management laugh project above line ok.
c787062b-8bae-422d-8879-59b3aa69f607,MSAZ46350773188593,2023-12-01 17:20:57,1277.97,"Brown, Morris and Ramirez",Credit,Utilities,Houston,USA,Credit Card,57,Male,"Engineer, control and instrumentation",43921.51,12520.21,Failed,Yes,False,213,Try do thank cup early pull.
3376cd63-9d7c-4cc9-93ed-6a5d3a506543,BQNW75226249152893,2023-12-01 17:59:09,864.15,Patton-Lane,Credit,Food,Chicago,USA,Online Transfer,54,Male,Armed forces operational officer,41097.69,17681.15,Success,Yes,False,297,Morning pull want tell market pretty.
215f33a0-34d0-4702-9261-bc4c40c92534,XFZP92904699811721,2023-12-01 18:37:03,4243.7,Simpson Group,Debit,Utilities,San Diego,USA,Online Transfer,36,Others,"Psychotherapist, dance movement",124762.45,17983.13,Pending,Yes,False,391,Although age work firm nothing.
9ca31c12-5e41-43e7-ac06-4b6c604954e1,OHAV95079337731297,2023-12-01 19:53:12,4250.87,"Evans, Garcia and Taylor",Debit,Utilities,Los Angeles,USA,Credit Card,56,Female,Chiropodist,80178.46,7324.47,Success,No,True,299,Rich sometimes six address.
0ac7f84d-c379-4951-9ecf-68e102e3ba3c,VGKR02103770023358,2023-12-01 20:31:51,3491.79,Jensen-Smith,Debit,Electronics,Phoenix,USA,Credit Card,23,Female,"Journalist, broadcasting",37498.49,2529.88,Pending,No,True,124,
3a848a9b-6b14-47ce-b728-719c931fed52,NUKF17900531260557,2023-12-01 20:50:39,3033.36,Duffy Ltd,Debit,Healthcare,San Jose,USA,Cash,28,Others,"Administrator, charities/voluntary organisations",80442.09,16926.32,Success,Yes,False,71,Message them north why international where.
c0ac8b0e-e020-4ee1-8004-ac444c80ffb4,IOJM04293717847214,2023-12-01 21:02:28,3003.25,Cooper-Ortiz,Debit,Food,Dallas,USA,E-Wallet,26,Female,Landscape architect,35410.85,13956.38,Failed,Yes,True,297,Property strong feel whatever its.
e782e336-45c9-4c7b-ba1e-0061ffe8ab2b,BBSF82103887815141,2023-12-01 21:15:55,2778.0,Lopez-Hughes,Credit,Savings,Houston,USA,Credit Card,42,Male,"Pilot, airline",48190.62,6520.0,Failed,Yes,True,41,Economy suddenly interest leg thing society sound.
e1406934-6c65-40fe-874f-cee30cc6a91f,BRRA98950665935614,2023-12-01 21:16:25,1495.08,Foster-Donaldson,Credit,Shopping,San Antonio,USA,E-Wallet,31,Others,"Restaurant manager, fast food",48857.53,7417.69,Failed,Yes,True,37,We street ask other heavy.
a8252ca0-89e8-4bff-8339-06f6ffcb61e7,JFQI68519261758692,2023-12-01 22:00:40,4400.53,"Bennett, Parker and Hatfield",Debit,Clothing,Los Angeles,USA,Debit Card,66,Male,Telecommunications researcher,96471.13,1639.18,Pending,Yes,True,492,Affect evening down real capital financial beyond partner.
825f5c50-8392-4079-bc34-31362688dde5,NXFY64816384936806,2023-12-01 22:07:21,137.78,"Lee, Webb and Ayala",Debit,Education,Philadelphia,USA,Cash,60,Female,Broadcast journalist,41401.6,13362.14,Success,No,True,270,Sound artist stuff song.
a851ee4e-e773-44e0-a668-f51d0635768e,SPBP39955131039868,2023-12-01 22:38:20,2434.05,"Pruitt, Martinez and Bell",Credit,Education,Chicago,USA,Cash,22,Others,"Restaurant manager, fast food",139989.42,15065.29,Success,Yes,False,175,More indeed marriage model offer kitchen Congress.
575af84b-4662-481c-a2f8-d3b97729d7e2,UQPT88235196095860,2023-12-01 22:46:11,4652.26,Bailey Group,Debit,Clothing,Dallas,USA,Cash,35,Others,Electronics engineer,95445.74,10025.28,Failed,No,False,239,Treatment environment condition health system recently.
20477603-25c3-4361-84e2-b0b08c78e391,ZYTT19079845174388,2023-12-02 00:01:32,2337.22,"Mccormick, Jones and Rodriguez",Credit,Shopping,New York,USA,Debit Card,23,Female,,117218.82,4264.5,Success,Yes,True,46,Practice brother lose food subject effort its.
