Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
2f20d093-c9f8-4a08-8387-e282e5f88aa9,WPQS52786903004512,2024-06-01 02:13:05,2999.41,Donovan-Castillo,Debit,Education,San Diego,USA,Credit Card,25,Female,"Social research officer, government",92501.67,11186.26,Pending,Yes,True,262,Involve unit give necessary economy fly quality.
24a5021e-0fdc-4a4e-9d09-127e7b5d7140,QOZY07152386767382,2024-06-01 03:15:02,4252.89,Martin-Adkins,Credit,Savings,Los Angeles,USA,Cash,60,Others,Lobbyist,145001.95,12714.34,Failed,No,False,310,Free may eight wrong each mission along analysis.
d12c75fb-1214-4164-83d0-08beb1e552d1,PNRF51528800496054,2024-06-01 03:42:36,5114.25,"Miller, Parker and Bishop",Credit,Travel,New York,USA,E-Wallet,61,Female,Tour manager,49136.75,13249.77,Success,Yes,False,204,Respond treat morning around.
89cb6c27-2557-4ef5-a90d-2c8c2ee842c0,IMTY86758970154227,2024-06-01 04:25:49,741.1,Davis Group,Debit,Travel,San Diego,USA,Cash,37,Male,Editorial assistant,67036.0,14200.79,Failed,No,True,425,Tree apply support relate political watch produce fact.
ab8fef91-cacc-4c0b-9222-e53b630ef17d,KYQX17083351424496,2024-06-01 04:43:22,2101.73,Roberts LLC,Debit,Grocery,New York,USA,Online Transfer,31,Female,Retail banker,125051.21,19929.33,Failed,No,True,75,Role natural man interesting opportunity third action social.
43fc9413-a16c-4ba5-b6cd-2147e9ed6d05,BRRA98950665935614,2024-06-01 04:47:15,1538.62,Foster-Donaldson,Credit,Shopping,San Antonio,USA,E-Wallet,31,Others,"Restaurant manager, fast food",48857.53,7417.69,Failed,Yes,True,37,
2e4902bd-36a4-4a2c-b72e-aad02af79089,MWWS05452190926712,2024-06-01 05:53:17,3011.81,Smith LLC,Credit,Fitness,,USA,Debit Card,51,Male,Charity fundraiser,90252.91,14952.56,Success,Yes,True,191,Writer occur oil owner conference table.
ba96c09c-c096-4835-b93d-bb65c30c14dc,KLYS65211778002810,2024-06-01 06:17:41,3149.71,Richardson PLC,Debit,Clothing,Philadelphia,USA,Online Transfer,24,Female,Insurance account manager,117682.84,4049.66,Success,Yes,True,104,After why different read fire sometimes that.
45683825-3815-4e9a-b45e-bb065a895022,DWTK87301924418923,2024-06-01 08:05:52,3063.3,Jensen-Waters,Credit,Fitness,Phoenix,USA,Credit Card,39,Female,"Administrator, Civil Service",117432.99,8260.43,Success,Yes,False,423,Usually yet yet new station public head.
4e388301-39f0-471a-853f-ff344e28db47,JCPW41465545123355,2024-06-01 10:20:34,2099.86,"Turner, Morales and Moore",Debit,Grocery,Houston,USA,Debit Card,61,Others,Illustrator,117386.55,3447.94,Pending,No,False,141,Remain sister society agree former.
