Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
ac1470e6-67aa-41bb-9685-e887ed037588,GPLS84913878701881,2023-02-01 01:02:29,740.11,Williams-Hill,Credit,Shopping,Chicago,USA,Credit Card,44,Male,Illustrator,38731.18,18053.75,Pending,Yes,False,72,Guess purpose nothing edge serious guess first.
4cb99fe7-dc6a-40bd-9941-3b77e5021d5b,LFOF59783367408912,2023-02-01 01:05:24,3995.05,Valdez PLC,Debit,Grocery,Los Angeles,USA,E-Wallet,36,Male,Sports coach,115768.21,13938.74,Failed,Yes,True,197,Again discussion computer want executive remain.
81417309-2ba3-4d1b-8439-46243f3ea28a,UVPG75143535546222,2023-02-01 01:44:45,3553.81,"Larsen, Swanson and Mercer",Credit,Fitness,,USA,Debit Card,29,Female,Horticultural consultant,58694.68,4362.37,Failed,Yes,True,302,Church catch consumer member during throw.
bdf3267e-7c20-4749-a82a-39bc7f90aa19,WSMN67629602964991,2023-02-01 02:20:05,3239.05,Waters-Ramirez,Debit,Clothing,New York,USA,Credit Card,45,Others,Careers information officer,118672.32,12986.49,Failed,No,True,427,And research arrive defense first tax.
3e13f285-608b-4367-a3ed-751c25211b56,ZNPG84315567695979,2023-02-01 04:32:55,5111.86,"Smith, Bates and Kidd",Debit,Grocery,Los Angeles,USA,Debit Card,62,Male,Airline pilot,56976.31,8392.5,Success,Yes,False,239,Site short song party.
e8405c7d-c938-49dc-a9c1-cdddcc5590c4,OZET16169349617464,2023-02-01 05:04:24,1335.91,Combs-Miller,Credit,Education,New York,USA,Debit Card,24,Others,Corporate treasurer,143776.71,9335.77,Pending,Yes,True,190,Idea study nice head car even doctor.
78eb6634-e255-4bee-b488-169fd1d98f3a,MJFL50353321012546,2023-02-01 05:59:09,1507.91,Lawson-Wood,Credit,Entertainment,Los Angeles,USA,E-Wallet,59,Male,Chemical engineer,121780.55,2158.16,Success,No,True,108,Go stage language indicate hour value.
48981ca3-5a47-4097-ae74-3f3bcb63ba19,CGKT07067151525862,2023-02-01 06:47:39,4121.57,Williams and Sons,Debit,Grocery,Dallas,USA,E-Wallet,37,Others,Recycling officer,64128.54,11196.43,Failed,No,True,221,Congress act short unit.
fd053475-4114-43d7-90c4-8dc4f0193892,SAFI16177237973090,2023-02-01 07:01:12,1102.82,"Fox, Floyd and Allen",Credit,Food,San Antonio,USA,Credit Card,18,Others,Ergonomist,75742.89,8724.53,Success,Yes,True,64,Condition film nice talk spring who level.
cf5dccf6-0d44-49d2-9e7f-486172bcaf25,EQWQ32093974980092,2023-02-01 09:35:08,341.99,"Oliver, Green and Fuller",Credit,Grocery,New York,USA,Debit Card,48,Male,Youth worker,96633.55,16307.11,Success,Yes,True,300,Drug PM technology nation sit or.
