Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
87e65d8d-fc5e-4794-bf11-df98df6c1bbf,TZHK88249353400181,2023-04-01 05:43:56,1264.83,"Brown, Smith and Donaldson",Credit,Healthcare,San Diego,USA,Online Transfer,34,Male,Senior tax professional/tax inspector,146486.57,14210.97,Failed,No,True,82,Join discussion maintain research price concern notice reality.
ee5c9129-9aaa-4105-80e7-379cb959fe30,HPYE98268933486497,2023-04-01 05:59:34,3836.54,Harper-May,Debit,Utilities,Dallas,USA,Cash,26,Others,Customer service manager,70450.98,11863.64,Failed,No,True,171,Project require stay character person since.
3c99f4b1-dbdf-4363-b748-c5d66f8ee95a,WBBO20322585728285,2023-04-01 06:43:54,3623.8,Mccormick Group,Credit,Housing,Dallas,USA,Debit Card,40,Male,,69636.43,16085.12,Pending,No,True,45,Task choice can cover animal.
77e3cb0e-bca2-427b-bb83-11752d7d34b4,JVYS55030795825467,2023-04-01 06:44:04,5069.58,Vincent Group,Credit,Clothing,Los Angeles,USA,Online Transfer,53,Female,,133928.46,13319.42,Pending,No,False,425,Approach any certainly father baby have.
1ff1b72d-5cb8-42d7-b3ab-81e11b91100a,PHFW51415617312432,2023-04-01 08:10:09,3461.81,Ramirez PLC,Credit,Fitness,New York,USA,E-Wallet,34,Male,Dramatherapist,107328.01,8621.88,Success,Yes,False,391,Begin answer health spring ask sound office.
a0ef7718-0a65-40ca-ae4f-8d9cf9a5c8f6,EMDX92372450184819,2023-04-01 09:10:24,4624.32,Smith PLC,Debit,Education,Phoenix,USA,E-Wallet,58,Female,Dentist,107166.76,3324.52,Failed,No,False,361,Large provide since small tell bit score.
6ee22ea3-8e54-4968-942e-54bcb2a1a7a7,FQWR37505661863239,2023-04-01 10:06:45,1056.03,"Warren, Valentine and Powell",Credit,Transport,Dallas,USA,Cash,47,Others,Tourism officer,39428.31,6627.32,Pending,Yes,True,389,I leader million challenge.
06211d10-872b-482a-8fcb-9da1f35fb00a,DHAL97253324970730,2023-04-01 10:53:52,1984.18,"Moore, Martin and Saunders",Debit,Food,Philadelphia,USA,Credit Card,30,Others,"Producer, radio",22409.85,6714.55,Pending,No,False,317,Available glass page still quickly other business.
a752e48a-1709-4058-8d16-34b236e2eb7f,NPQG43585991977638,2023-04-01 11:18:27,4038.15,"Taylor, Armstrong and Robles",Debit,Grocery,Dallas,USA,Debit Card,19,Male,Higher education lecturer,144504.13,13051.27,Pending,No,False,305,Democratic company western five manage now.
0a56bddf-a6fe-4cc7-97b6-b05d162cac5a,UBUZ63190537693287,2023-04-01 11:21:37,93.35,Leonard-Santos,Debit,Clothing,San Antonio,USA,Credit Card,60,Others,Mudlogger,119168.54,7262.73,Success,Yes,False,1,Form answer you speech above involve section learn.
